,Comentario
2334,Los dulces tradicionales a precios accesibles y con una  buena presentación para llevar como regalo/souvenir
2335,"Lugar agradable, donde encontraras dulces y juegos artesanales tipicos de la region"
2336,"Muy caros, no valen lo que cuestan. Esta limpio el lugar, son atentas pero no valen ese precio, no tienen nada extraordinario"
2337,"Gran variedad de dulces artesanales, muy ricos y a excelentes precios"
2338,Habré el apetito y es sorprendente ver cuánta variedad de dulce tenemos en México.
2339,No es nada extraordinario pero la atención de las chicas del lugar es maravillosa y por eso valen todas las estrellas
2340,"Los dulces deliciosos, muy buen pase, un viaje inolvidable"
2341,Hay gran variedad de dulces de cajeta muy ricos
2342,Muy bonito lugar y mejor la atención
2343,Se me hace un taller familiar bien organizado y limpio sus precios un poco elevados aunque se nota la diferencia de calidad
2344,Tienen una excelente variedad de dulces y souvenirs 👍
2345,"Lindo lugar para visitar, probar montones de dulces típicos y llevar para la familia"
2346,Bernal es un pueblo hermoso y la Peña es un lugar mágico !! ✨✨✨
2347,"Es un lugar muy variado aunque los dulces no son deliciosos especialmente los de leche, el pinole riquísimo"
2348,Excelentes dulces muy ricos.
2349,"Interesante lugar, corto el recorrido. Muy rico los dulces."
2350,"Muy ricos dulces, buenos precios! Variedad!"
2351,Hasta se me sube 😅 la azúcar sólo con ver tanto dulce tan delicioso
2352,"Es pequeño e interesante conocer la ropa de dulces, si ya estás ahí, visitalo"
2353,Uffas
2354,"Dulces tipicos, muy surtido y buen sabor... venden cerveza artesanal y bebidas de manzana muy buenas"
2355,Mucho dulce artesanal. Muy ricos la verdad y variedad en dulce
2356,"El tour estuvo genial , los guías de primera y el museo del dulce muy bonito"
2357,Muy buenos dulces típicos
2358,Muy ricos los dulces artesanales y mucha variedad a muy buen precio
2359,Excelentes y si viajas en el tur de el tranvía recibes un descuento
2360,Deliciosos dulces artesanales de buena calidad y buen precio
2361,Si se sube uno al camioncito-tranvia te ganas el 10% comprando en la dulcería.
2362,"Es un pequeño museo, muy bonito y los dulces riquísimos"
2363,Tienen de todos los dulces y recuerdos. Muy bello todo.
2364,Excelente el conocer cimo se realizan los dulces tradicionales en Bernal
2365,El lugar ideal para encontrar una gran variedad de dulces típicos.
2366,"Me comentaron que era el lugar donde vendían mas baratos los dulces, no es así tal vez porque sen frescos y es turístico."
2367,Está muy bien explicada la historia del dulce mexicano y te transporta a tu infancia antes del chamoy.
2368,Excelente lugar para comprar dulces típicos de la región...
2369,Muy ricos los dulces  y muy bonito el museo
2370,Muy rico todos los dulces riquísimos
2371,Gran variedad de dulces típicos a un buen precio
2372,"Nos contaron una gran historia acerca del pueblo de Bernal, y como iniciaron la fabricación de los dulces de cajeta con leche de cabra."
2373,Buena atención de la gente pero la visita guiada es muy corta y rápida y no puedes comprar todo lo que te muestran ahí
2374,SU CALIDAD DEL PRODUCTO QUE OFRECE ES MUY BUENO
2375,Los dulces están muy ricos. Muy recomendable.
2376,Buena variedad de dulces tipicos de la región Queretana
2377,Riquísimo el pan
2378,Muy bonita y los dulces muy ricos!!
2379,Me gusto mucho y la tiene una gran variedad de dulces
2380,"Un lugar pequeño, pero gran variedad de dulces: salados, enchilados, azucarados."
2381,"Los precios deberían estar más accesibles, pero también comprendo que hay que pagar renta y otros gastos que, LOS CLIENTES TENEMOS QUE CARGAR."
2382,Los mejores dulces de Bernal a un muy buen precio .
2383,Hay variedad de dulces típicos de la región
2384,"Lugar para estacionar auto, dulces de todo tipo, precios un tanto razonables y puedes encontrar otro tipo de atractivos, desde juguetes hasta vinos."
2385,"Está padre el lugar, algo caro"
2386,"Más que museo es una tienda, agradable pero tienda al fin"
2387,Son muy ricos y tienen buena atención.
2388,Muy bueno y recomendable a quien ke gusta el dulce
2389,Excelente lugar para compra de dulces típicos de la región
2390,Gran variedad de dulces típicos de Querétaro.
2391,Excelente museo que hace recordar la niñez y gran variedad de dulces típicos mexicanos
2392,"Recorre la historia de como nace los dulces tradicionales en Bernal, su creador, sus sucesores y se parte del mexico"
2393,"No me gustó el lugar, poco recomendable."
2394,"Me gustó aunque solo ingresé a la parte de la tienda, no entré a la parte del museo."
2395,Buen surtido de dulces regionales
2396,Es un lugar único.
2397,Bonito lugar aun que para el recorrido tan cortito se me hace cara la entrada
2398,"Mmm en lo personal no vale la pena y los dulces son igual a los que he visto en Querétaro, Oaxaca"
2399,El dulce artesanal me encantó
2400,Riquísimo
2401,Ahí encuentras los mejores dulces de leche de cabra
2402,Muy ricos los dulces
2403,Muy interesante el recorrido y muy ricos los dulces tradicionales mexicanos
2404,Dulces hechos contecnocas tradicionales ricos y a precio accesible
2405,Bonito corto recorrido pero muy buenos los dulces y saben explicar
2406,Hammm rico todo y extenso surtido en dulces tipicos.
2407,Excelente calidad.
2408,"Excelente lugar, compre muchas cositas para mí familia"
2409,Todo bien bonito y rico 😋 no sabes ni que escoger de tanto que hay
2410,Lindo lugar excelente variedad de dulces típicos
2411,Los dulces típicos de la región a muy buen precio.
2412,Parte del recorrido de los autobuses de la Peña de Bernal... todo de buen sabor y a precio considerable
2413,Encontraras dulces deliciosos muy mexicanos y a muy buen precio
2414,"Es parte del recorrido de Bernal, pero hay cosas más ricas y no tan caro."
2415,Muy buen lugar para degustar excelentes dulces.
2416,Los dulces son muy buenos aunque su costo es un poco elevado pero realmente valen la pena.
2417,Muchos dulces
2418,Muy buena atención y buenos precios
2419,Gran variedad
2420,"Ricos dulces, el recorrido muy padre y accesible"
2421,Hay muchos dulces de caje. Faltan mas dulces tipicos
2422,Tiene distintos tipos de dulces típicos del lugar
2423,"Es muy bonito Bernal vale la pena visitarlo, la gente muy amable y te dan un trato bueno  y muy tranquilo"
2424,"Buen lugar para cumprar ricos dulces típicos,  parada interesante"
2425,Gran variedad de dulces mexicanos. Compra tus obsequios aquí.
2426,"Bonito lugar, un recorrido muy corto en el museo, nuestra guía no era muy amable"
2427,Deliciosos dulces
2428,Muy buen lugar dulces muy sabrosos
2429,Para ser fabrica..dan muy caro el dulce
2430,"Muy bien, según son dulces típicos y los precios son adecuados."
2431,La calidad de sus dulces y la amplia explicación acerca de la elaboración de los dulces
2432,"Rico sabor de dulces, variedad y buenos precios!!"
2433,Dulces artesanales de todos colores y sabores.  Cajeta y juguetes típicos mexicanos de madera.
2434,Ricos dulces pero algo caro
2435,Excelente servicio y calidad
2436,Un lugar muy bonito y los dulces están deliciosos 😋😋😋😋
2437,"Mucha variedad de dulces tradicionales, muy ricos y económicos"
2438,"Muy buena atención, muy cómodo se ve bien desde cualquier punto que estés sentado, lo recomiendo."
2439,Dulces tradicionales muy ricos
2440,Bueno y barato con gran variedad de dulces artesanales
2441,Muy bien y muy ricos los dulces
2442,"Variedad de dulces, un poco caros. El local no es tan grande"
2443,No es una parada obligada. Dulces promedio.  Mejor usa tu tiempo en otra cosa que no sea el museo.
2444,Muy ricos dulces y un buen recorrido por el museo
2445,"Me gustó, faltó un poquito más de los dulces típicos del lugar"
2446,Como turista extranjero muy buen museo que conta la historia en general de los dulces mexicanos...
2447,Porque tienen variedades de golosinas elaboradas con ingredientes regionales
2448,"No hay buen trato del personal, para nada atentos y en cuanto a productos están buenos...tradicional!"
2449,Muy sabrosos dulces y unas preciosas piezas de Talavera las recomiendo
2450,Les falta más variedad de dulces y están algo caritos
2451,Fascinante lugar sobretodo porque te explican el origen del dulce en bernal
2452,Excelente lugar y sus productos son lo mejor del mundo. Solo deberían mejorar la atención al cliente
2453,Muy rico el sabor de sus dulces.
2454,Puedes encontrar desde galletas hasta unas muñecas hermosas para regalar ♥️ establecido 100% recomendado
2455,Muy rico y a buen precio
2456,"Lugar ubicado en Bernal, donde se pueden comprar dulces típicos de la región."
2457,"Bonito lugar, muchos colores y sabores, vale la pena visitarlo."
2458,Muy buenos y a buen precio los dulces de la region
2459,Es un lugar regular no es tan variado el surtido los descuentos que prometen no se aplican adecuadamente es pequeño el espacio en fin
2460,Excelente lugar. Costos muy accesibles. Perfecto para un turista.
2461,Muy ricos dulces y extenso surtido
2462,Mucha variedad de dulces y souvenirs
2463,Falta un poco más de variedad en tamaño de los dulces
2464,Un lugar pequeño pero lleno de dulces típicos del lugar.
2465,"Excelente calidad y precios justos, si llegas en el tren chu chu te hacen 10% de descuento"
2466,Excelentes dulces tradicionales!!
2467,Es un museo bastante pequeño pero te explican un poco de los dulces que venden y la historia del museo
2468,Muy sabrosos y a buen precio recomendable
2469,Lugar excelente para la compra de dulces tipicos
2470,Los dulces muy sabrosos a buen precio
2471,Excelente surtido de dulces. A buen precio.
2472,Hermoso lugar
2473,Gran variedad de dulces
2474,"Líteralmente es el mundo de cajeta, aunque tienen otros dulces, pero todo está muy bueno"
2475,"Super bonito. Las guías son muy amables y los dulces, deliciosos."
2476,"Está bonito el lugar, pero realmente sólo es para ir a comprar"
2477,Buena atencion y bien surtido de regalos y dulces
2478,"Tradicional y obligada la visita, algo caro pero accesible pues hay de todo a elegir."
2479,Tiene una gran variedad de dulces típicos
2480,Gran variedad de dulces tipicos
2481,R8cos y económicos
2482,"Muy pintoresco lugar, encuentras muchas cosas interesantes y sabrosas."
2483,Será que fue un día entre semana y por eso estaban muchos locales cerrados y no encontré mucha variedad de productos
2484,Muy buena experiencia y conocimiento sobre los dulces típicos
2485,Me gustó que venden por pieza los dulces.
2486,Todo muy bien pero.. si creo los precios algo exagerados...
2487,"Sobre valuado, solo porque es el ""museo"" del dulce, el dulce de camote es pésimo."
2488,"Muy buen lugar, histórico y con mucho dulces."
2489,Hay variedad de dulces pero no puedo comer azúcar y no compre
2490,Es pequeño y cuentan bien la historia del dulce típico de Bernal
2491,Me encantó muy bonito tranquilo y todo a buen precio quiero regresar
2492,"Muy buen lugar, y al tienda de al lado es el mejor lugar en Bernal y alrededores, excelente servicio"
2493,"Es muy pequeño, en realidad no es un museo, es una tienda. No deberían usar ese nombre."
2494,No dejes de visitar este museo por sus ricas cajetas. Es parte de visitar peña de Bernal
