,Comentario
4309,"Es muy bonito pero el servicio es un poco deficiente, no por las personas que atienden en general y dan el recorrido, sino por los guardias que no quieren que se tomen fotos del lugar, es un lugar público y muy llamativo arquitectónicamente y por alguna razón nos prohibían tomar fotos de los exteriores del lugar."
4310,"Un excelente lugar, especialmente para acudir con niños y en familia. Se puede explorar mucho y es interactivo, es un gran lugar para aprender, divertirse y pasarla bien.

El costo de las entradas es accesible."
4311,"Excelente lugar, las salas tienen buenas exposiciones, el personal es atento y siempre hay algo interesante que ver. Las noches astronómicas son de lo mejor, ambiente completamente familiar. ALTAMENTE RECOMENDABLE!"
4312,"Excelente experiencia niños y adultos, muy buena atención del personal."
4313,"Excelente lugar para que los niños se distraigan y aprendan, bueno también los adultos aprendemos nuevas cosas allí. Las instalaciones son increíbles, más el laberinto de órganos."
4314,Súper genial!!! Muy interactivo para niños y adultos. Nos volvemos nuevamente niños con las exposiciones y aprendes mucho con las explicaciones que te dan los expositores. 100% recomendado
4315,"Me encantó como siempre, ahora tenían primo para la mujer. No paga entrada los domingos. No se hasta cuanto dure."
4316,"Amo este lugar, y las salas temporales siempre sorprenden, pero considero que necesitan una renovación en las  salas permanentes o hacerlas más lúdicas,  ya que para los niños y uno mismo como adulto que asiste constantemente, llega un punto de ser aburrido porque ya se sabe lo que hay."
4317,"Excelente lugar para pasar un increible dia en compañia de toda la familia. Tiene salas interactivas donde aprenderas acerca del cuerpo humano, el universo, la microbiologia y muchas cosas mas. Tambien hay exposiciones temporales como la del cambio climatico que te hace hacer consiencia de que tanto contaminamos. Hay una pelicula en 3D que cambia dependiendo la temporada."
4318,"Excelente lugar para ir con los niños, súper atento el personal, muy amables y pacientes."
4319,"Es un Museo de Ciencias interactivo, con muy buen gusto, temas muy interesantes qué hacen que el visitante esté sumamente entretenido, para todos los niveles y gustos; además de que el personal es muy atento y amable!!!!!"
4320,"Se ve triste casi sin gente por la pandemia, pero la atención del personal es magnífica, y lo disfrutamos mucho."
4321,Interesante proyecto. Pero lo interactivo se reduce a fotos muy burdas por ejemplo en la sala de hacia lo imperceptible. El museo no es del parque tangamanga. Hay que entrar por afuera y google maps te manda por dentro del parque. Luego es tardadisimo salir del parque por el límite de velocidad. Hay mas temas de lectura que de interactividad. El nivel de conocimientos que explica es para niños de primaria
4322,"Fabuloso espacio de ciencia y tecnología, moderno y extremadamente limpio!  Por parte de todo el personal la  atención es por mucho de las mejores en espacios similares en el pais. Felicidades a quien tuvo la visión y a quien sigue comprometido con este proyecto!"
4323,"Una muy buena experiencia a un precio accesible, diversión garantizada para toda la familia, solo vayan con tiempo para alcanzar a disfrutar de todo lo que ofrece este excelente lugar"
4324,Excelente museo para aprender juagando recomendado ampliamente y mas si viene con pequeñitos.Tiene una arquitectura excelente con grandes espacios recomiendo llegar temprano porque si esta grande
4325,Me encanta visitar este museo en cuanto tengo oportunidad.  Siempre están renovando sus exposiciones; sus eventos y conferencias son interesantes tanto para niñosncomo para adultos. Simplemente es un lugar muy atractivo.
4326,Muy buena opcion de entretenimiento para los niños. Precio de acceso bastante accesible. El recorrido completo con pelicula te toma de 3 a 4 horas si lo haces a consciencia.
4327,"Muy buen lugar para llevar a niños de todas las edades, incluso uno mismo se entretiene y aprende."
4328,Super divertido para niños y adultos!!
4329,"Muy interactivo, divertido para todas las edades"
4330,"Está muy grande el museo, recomiendo ir temprano para poder ver todo lo que les llame la atención, aprendes muchas cosas nuevas, los trabajadores te explican para qué sirve cada exposición, la verdad es que te diviertes mucho."
4331,"Ciencia y diversión de la mano

Para niños de hasta 99 años"
4332,Muy buen lugar para que los niños se entretengan gran parte del día
4333,Los huachis estaban bien apáticos
4334,"En mi opinión el mejor museo en su tipo de todo México y de muchos países latinoamericanos.
Muy parecido a museo Papalote en la CdMx pero mejor; cuenta con equipos que muchas universidades desearían tener todos los aspectos de ciencia muy  bien presentados.
En lo personal me da mucho gusto haber participado desarrollando la simulación de meteoritos en la sala desde el espacio.
Es un orgullo para los Potosinos contar con este museo."
4335,"Un lugar magnífico de San Luis Potosí, de conocimiento y cultura con facilidades de aprendizaje para niños y mayores... Felicidades a SLP por tener este sitio en un magnífico parque, el de Tangamanga..."
4336,Todo está genial.
4337,"Me gusta la arquitectura del museo y me gusta en especial la sala que trata del universo como tal fui uno de los que fue al viaje de san Luis Potosí al laberinto doy las gracias por el viaje a la escuela club rotario y saludos para los salones de quinto B,A,C, y para la maestra Maria Isabel Carrizales Sandoval y la maestra blanca estela Atte: Mauro Andrés Lopez Castillo de la escuela Club Rotario."
4338,Muy bueno.
4339,"Buen lugar para entretenerse, ideal para los niños, hay que ir con un buen tiempo para interactuar en todas las salas.
La exposición de bloques es muy pequeña."
4340,"Las exposiciones llegan a ser un poco secas, algunos textos fallan un poco en coherencia. Por otra parte, la idea general es muy buena y hay muchos guías dispuestos a explicar. Arquitectónicamente es un museo muy hermoso."
4341,"Muy bonito el museo, pueden venir y tomar fotos, les aseguro que se van a llevar una agradable visita."
4342,"Buen lugar, instalaciones y arquitectura muy llamativa, los guías de cada sala son muy amables y se ve que están muy bien estudiados de los temas que explican, solamente deberían mejorar que algunos objetos interactivos no funcionan."
4343,"Personal súper amable desde que llegas, las salas súper limpias. La cafetería un poco cara, pero por el resto está increíble. Vale muchísimo la pena si se visita con niños."
4344,"Muy bien hecho, las salas muy interactivas, solo que en lo personal, siento que falta una actualización con los aparatos, ya que a la 3er vez que vayas ya no habrá muchas cosas nuevas"
4345,"Museo interactivo, muy divertido. El acceso es relativamente barato y puedes pasar horas de diversion garantizada. Juegas y aprendes  la vez. Y es ideal para chicos y grandes. Nuenca dejas de sorprenderte"
4346,Padrisimo lugar un observatorio es muy caro y este es muy al alcance de todos
4347,Muy grande y bonito. Mucho por hacer con los niños. Hay que ir considerando el tiempo si lo quieres aprovechar bien.
4348,"Un museo de ciencia, tecnologia y artes , muy ludico, con un superdiseño, hermosa arquitectura , limpio y bien organizado, la relacion precio calidad es super buena , la verdad es hermosa, vale muchisimo la pena, sobre todo si tienes hijos pequeños, aunque para grandes esta todavia mejor."
4349,"Hermosa exposicion,que bueno podemos tener en SLP muestra de museo de NY maravilloso. Sigan asi y podremos tener expodiciones de España,  Canada, Italia etc... muy bien por la directora bravo"
4350,"No apto  para tripofobicos , pero es un buen lugar para ir con los niños a disfrutar una tarde en familia, hacen exposiciones y en la tarde hay lo que le llaman la caída de agua está cool
😊😊"
4351,"Bien en general, pero ya debería tener otras áreas o cambiar o remodelar las que han estado siempre, en otros museos hay juegos de gravedad que sería muy bueno que tuvieran aquí."
4352,"Excelente !!! Un espacio para aprender, reforzar y experimentar la ciencia con elementos didácticos simples para una mayor comprensión de los mismos. Limpieza, orden, economía, estacionamiento, acceso, etc... Ampliamente recomendable en todos los aspectos !!!"
4353,"Pocos lugares así, aprendes, interactúas, amabilidad, con tiempo para disfrutar lo
Más posible....."
4354,"Nada mejor que la noche astronómica en el laberinto, dado que puedes visitar todas las salas  noche, puedes apreciar el universo y mejor aún si llevas tu propio telescopio puedes entrar gratis, aparte de eso hay música en vivo. Un lugar en el que disfrutan todas las edades."
4355,"Es un excelente lugar para ir a divertirse y aprender un poco mas hacerca de todo lo que nos rodea, super recomendado.
Pd. La comida de la cafeteria esta muuuy buena"
4356,"Maravilloso lugar,  excelentes exposiciones,  muy buena atención departe de los empleados,  te ayudan en todo momento. Lo único malo es que no encontramos transportes para llegar de la entrada del parque Tangamanga hasta la entrada del museo"
4357,"Es un lugar asombroso, me encantaron las exposiciones que presentan. Si llegas a tiempo puedes ver una película o subir al observatorio. Lo recomiendo muchísimo"
